sep=,
Ang X,Ang Y,Ang Z,Tempo
-0.19345404,0.4723752,0.24999398,0.7824485
-0.19387922,0.48343673,0.25365025,0.79455274
-0.19351071,0.4858497,0.2583117,0.802927
-0.19096714,0.48958915,0.26207975,0.8113073
-0.1931655,0.49455437,0.26442352,0.8232452
-0.195084,0.49839202,0.26824877,0.83174825
-0.19835788,0.501737,0.2685038,0.8441536
-0.20097235,0.502672,0.27349514,0.8522221
-0.20702974,0.505805,0.27669308,0.86411
-0.21042067,0.5095194,0.2766197,0.87259203
-0.2102436,0.51336014,0.27743652,0.88458043
-0.21504098,0.5168056,0.27942017,0.8931181
-0.21569894,0.5196843,0.28181854,0.90138334
-0.21192637,0.5254406,0.2846357,0.91342777
-0.21032432,0.5310028,0.28696218,0.92186964
-0.2165628,0.5353181,0.29118106,0.9339063
-0.22029638,0.54161817,0.29322946,0.94231397
-0.2224043,0.54748654,0.29711726,0.9541941
-0.22525197,0.55271584,0.2984946,0.96268904
-0.22663222,0.5629336,0.30257738,0.9747454
-0.22932462,0.568508,0.30701366,0.98302007
-0.23131669,0.57305205,0.3074728,0.9916334
-0.2351382,0.5824387,0.31264535,1.0034747
-0.23473674,0.5791135,0.31668243,1.0119892
-0.24121262,0.5918962,0.32075027,1.024348
-0.24429385,0.60236937,0.32280675,1.0323366
-0.250291,0.6046559,0.32681844,1.0445747
-0.24273795,0.60025054,0.33283183,1.0528562
-0.24405877,0.596725,0.33865345,1.0650254
-0.23799802,0.59719765,0.3427279,1.073333
-0.24728955,0.61235875,0.35054538,1.0853218
-0.24397708,0.61593944,0.35172805,1.0938603
-0.25069645,0.6226552,0.35436618,1.1058242
-0.24958138,0.6283998,0.35593763,1.1142204
-0.25163946,0.6315457,0.35813445,1.1224668
-0.25370398,0.6411213,0.35927576,1.134636
-0.25644574,0.6454521,0.36208713,1.1430056
-0.25990626,0.65202326,0.36463818,1.1549401
-0.2580515,0.65536475,0.3684281,1.1634907
-0.26177552,0.66072714,0.37198296,1.1760093
-0.26315108,0.6650544,0.3756767,1.184027
-0.26663536,0.67042917,0.37829545,1.1959987
-0.26592594,0.6751829,0.37991732,1.2043409
-0.2677998,0.68356705,0.38232484,1.2163323
-0.27092415,0.6898069,0.38331676,1.2251
-0.27030137,0.69540775,0.38065252,1.236822
-0.26688918,0.6973115,0.38342634,1.2452177
-0.27239567,0.7012203,0.38478816,1.2536104
-0.27066934,0.70499504,0.3899131,1.2656257
-0.26632038,0.7081236,0.39418212,1.2739906
-0.2723593,0.71700263,0.3982224,1.285947
-0.2664795,0.721144,0.4011928,1.2947263
-0.270265,0.72448224,0.40541187,1.306435
-0.2696131,0.7280377,0.40924293,1.3149654
-0.2744114,0.73085606,0.41152793,1.3232182
-0.2795314,0.74244404,0.4152249,1.3352759
-0.28103286,0.74584293,0.41591123,1.3437755
-0.28277308,0.7504684,0.42099953,1.3557968
-0.28489307,0.7552152,0.42496252,1.3641647
-0.29014954,0.76212174,0.43073872,1.3764995
-0.29039314,0.76550996,0.43527782,1.3845578
-0.28959778,0.7712889,0.44033313,1.396577
-0.28925395,0.780005,0.44062045,1.4050184
-0.29112166,0.785746,0.44016454,1.4133581
-0.29378814,0.7977456,0.4452315,1.4254842
-0.29595837,0.80418104,0.44756034,1.4337147
-0.29921696,0.808373,0.44934925,1.4459914
-0.30013078,0.81443834,0.45121568,1.4541732
-0.30491987,0.8228352,0.4568133,1.4661907
-0.30535397,0.82589453,0.45892233,1.4746864
-0.303866,0.82917607,0.4630295,1.4866928
-0.30573228,0.83245,0.46508756,1.4951518
-0.3044573,0.8379436,0.46616116,1.5034431
-0.3072881,0.8452038,0.47263205,1.5155363
-0.3108723,0.85246146,0.47301257,1.5238196
-0.31419805,0.8610647,0.47691444,1.536038
-0.3122081,0.86647326,0.47993222,1.5446053
-0.31705552,0.8733517,0.48484445,1.5565236
-0.3209811,0.87957543,0.4885603,1.5648953
-0.3239461,0.88929945,0.49245077,1.57703
-0.32711518,0.8961518,0.49513155,1.5853294
-0.33063644,0.9042615,0.49840817,1.5973833
-0.3315894,0.909215,0.50112146,1.6058345
-0.33400878,0.91385245,0.5022778,1.6178832
-0.33468354,0.91877246,0.5033227,1.6263379
-0.33703306,0.92137897,0.50446194,1.6345137
-0.34001085,0.9243319,0.50813055,1.6466975
-0.34111008,0.92770654,0.51110035,1.6549735
-0.34379372,0.9274935,0.51543546,1.6669768
-0.34524733,0.9340132,0.5179815,1.6755979
-0.3449616,0.93849874,0.52216065,1.6874944
-0.34637353,0.9442544,0.52510476,1.6959983
-0.34582812,0.9510186,0.53058577,1.7078315
-0.347857,0.953292,0.53294694,1.7163422
-0.3499796,0.9632269,0.53443223,1.7283665
-0.34859648,0.9694386,0.5369841,1.7368592
-0.34762424,0.97507995,0.5380354,1.7488296
-0.34819502,0.9787965,0.53912306,1.7571585
-0.35304746,0.9844219,0.5429268,1.7655264
-0.35947636,0.9883192,0.5434552,1.777895
-0.36205903,0.9918152,0.54970396,1.7859755
-0.36298394,0.9952982,0.5509821,1.7979501
-0.36337194,0.99747705,0.55534333,1.8064647
-0.36706445,1.0004406,0.5601861,1.8184544
-0.36815253,1.0028493,0.5651999,1.8269522
-0.36617884,1.0038148,0.56881756,1.8352436
-0.36904737,1.0114925,0.5732954,1.8472944
-0.37283313,1.0156885,0.57557416,1.8556179
-0.37357166,1.023989,0.5799288,1.8677901
-0.37503174,1.029422,0.5798849,1.8764081
-0.37500823,1.0329146,0.58718985,1.8880975
-0.37537003,1.0357885,0.59230006,1.8966309
-0.38048825,1.04242,0.59561807,1.9086727
-0.38098925,1.0479944,0.59844697,1.9170958
-0.38404614,1.0555627,0.6026404,1.9289781
-0.38510853,1.0600598,0.60500395,1.9374088
-0.38734773,1.0684289,0.6084198,1.9494036
-0.38820982,1.075987,0.6106596,1.9579208
-0.38981313,1.0787368,0.6125326,1.9662275
-0.39077476,1.0871673,0.61914015,1.9783237
-0.39035937,1.0911676,0.6224759,1.9867061
-0.39471826,1.0975882,0.62199396,1.9987218
-0.3963451,1.1033146,0.6242495,2.0070157
-0.39694962,1.1098354,0.62696224,2.0190272
-0.3987708,1.1154926,0.63132083,2.0275795
-0.3985051,1.122401,0.63824415,2.0395248
-0.400666,1.1259845,0.6388994,2.0480325
-0.40632647,1.1320376,0.64167964,2.056326
-0.40913773,1.1391119,0.64249825,2.0685003
-0.40594667,1.1429533,0.64708877,2.0768888
-0.40424916,1.1480474,0.65381086,2.0889113
-0.40455982,1.1534628,0.65630674,2.0973454
-0.40606427,1.159556,0.66010886,2.1094275
-0.405067,1.1636673,0.6642783,2.1176696
-0.40686232,1.1717862,0.6685674,2.129841
-0.40798956,1.1763297,0.66997755,2.1381133
-0.40544984,1.1797206,0.675631,2.1464777
-0.40655026,1.1876566,0.67835367,2.1588519
-0.40830165,1.1936011,0.6811641,2.1706398
-0.4080328,1.1985695,0.68242925,2.1790037
-0.4095521,1.2034804,0.6858952,2.1874275
-0.4143711,1.2037033,0.6887625,2.1994374
-0.415054,1.2057195,0.6919097,2.2079203
-0.41664284,1.2085634,0.69560105,2.2198138
-0.41944757,1.2135177,0.69932,2.2284136
-0.42542964,1.2208008,0.7047901,2.2403228
-0.42730364,1.2270392,0.7081143,2.2496123
-0.43013301,1.2380571,0.7061367,2.261007
-0.43276486,1.2406577,0.708962,2.2691448
-0.43369406,1.2441837,0.7120616,2.2811515
-0.43457675,1.2470977,0.71229494,2.289625
-0.43879044,1.2527221,0.71696514,2.3017702
-0.4429423,1.256824,0.7180354,2.3101442
-0.4441311,1.2600554,0.7199884,2.3184645
-0.44551533,1.2655169,0.7228876,2.3305948
-0.4446829,1.2705328,0.7227438,2.3389661
-0.4495956,1.2801057,0.7266085,2.350889
-0.4519155,1.2870386,0.72771025,2.3596752
-0.45517334,1.2959545,0.7312912,2.3713064
-0.45589086,1.3027648,0.7351563,2.3799531
-0.45819783,1.3064828,0.7356865,2.3881872
-0.45981145,1.3106041,0.73830116,2.4002063
-0.46138272,1.3154794,0.7414112,2.4086084
-0.4647175,1.3183466,0.74611706,2.420647
-0.46563023,1.320365,0.74704075,2.4293535
-0.46617404,1.3248549,0.7543735,2.4410045
-0.47065267,1.3295448,0.75634927,2.4494908
-0.47448397,1.3373832,0.76096463,2.4614658
-0.47376356,1.3431027,0.7642643,2.4700544
-0.47510788,1.347013,0.7657955,2.4782696
-0.47868267,1.3528943,0.7703959,2.4902635
-0.47933578,1.3587208,0.7731169,2.4988148
-0.48261297,1.3699982,0.77787966,2.5108373
-0.48329246,1.3718926,0.78013766,2.5190556
-0.48225114,1.375492,0.7818085,2.5311573
-0.4790952,1.3838987,0.781815,2.5396612
-0.4872342,1.3944044,0.7865835,2.5516393
-0.48870543,1.3978548,0.7892445,2.560183
-0.48842108,1.4069754,0.79256374,2.5720932
-0.48883703,1.4118731,0.7954869,2.5806081
-0.49188057,1.3877951,0.8023862,2.592806
-0.4937153,1.3812604,0.8056368,2.6011112
-0.49587274,1.3952535,0.80566686,2.6095257
-0.49232185,1.4143511,0.80822295,2.6214085
-0.4935164,1.4105576,0.8104368,2.6299171
-0.4901191,1.4415766,0.8155434,2.641986
-0.49407682,1.4482101,0.8191614,2.6502657
-0.49287862,1.4749902,0.82398766,2.6623042
-0.49264985,1.4807036,0.8273815,2.6706471
-0.50257087,1.4613405,0.8337412,2.6827793
-0.498735,1.4808186,0.8359809,2.6909966
-0.49875045,1.4793597,0.84009427,2.6993992
-0.5031476,1.4946674,0.84459853,2.7114522
-0.5035705,1.4869647,0.8461794,2.719953
-0.5058448,1.4960719,0.8463858,2.7318633
-0.50874144,1.5012865,0.84780395,2.7404902
-0.51134884,1.4971204,0.852929,2.7525034
-0.51576114,1.4980677,0.85646445,2.7608721
-0.51564366,1.5008227,0.8579463,2.7730184
-0.51744306,1.5078751,0.8593385,2.7812772
-0.5196625,1.5181787,0.8599843,2.7934031
-0.51958907,1.5227658,0.8627761,2.8017547
-0.52299654,1.5242034,0.86885875,2.8137603
-0.5237482,1.5327244,0.8711786,2.82207
-0.52364075,1.538959,0.8741321,2.8306725
-0.5277819,1.5421091,0.87961745,2.842518
-0.52732253,1.5479563,0.88225615,2.8511207
-0.52633697,1.5498484,0.8869753,2.8628302
-0.52516526,1.552626,0.88864255,2.8714037
-0.527453,1.558783,0.89113736,2.8833926
-0.52556986,1.5652869,0.8947895,2.8919182
-0.527112,1.566041,0.8964579,2.9001448
-0.5295102,1.5780975,0.9002539,2.9123518
-0.5308482,1.5775312,0.9028261,2.920704
-0.53117216,1.5848457,0.9054733,2.9327388
-0.5320427,1.5926894,0.9058822,2.9412606
-0.5337953,1.5974567,0.9073123,2.9530146
-0.5346939,1.6006888,0.90909636,2.9614098
-0.54048765,1.610033,0.9156102,2.9735081
-0.5400816,1.610993,0.9170464,2.9819276
-0.5407244,1.6141025,0.9191987,2.9902565
-0.54444677,1.620749,0.92182255,3.0022936
-0.54549414,1.6235037,0.9273197,3.0109663
-0.5485834,1.6276057,0.9310494,3.022861
-0.54811686,1.6287588,0.9358492,3.0310464
-0.5509509,1.6318296,0.9361689,3.0433345
-0.5532413,1.636386,0.9385455,3.0515509
-0.5544162,1.6414461,0.9426842,3.0635915
-0.5586285,1.6449273,0.94651455,3.072133
-0.5604162,1.6534393,0.9518184,3.0840435
-0.56076723,1.6603878,0.95505255,3.0925708
-0.5620147,1.6703322,0.95918167,3.1047153
-0.56082195,1.6758481,0.9600445,3.1130075
-0.5611903,1.6786642,0.9635915,3.1213691
-0.562424,1.6818441,0.96707696,3.133366
-0.563568,1.6900555,0.969129,3.1418726
-0.56449544,1.6929275,0.9748224,3.153893
-0.5658035,1.7009193,0.9787634,3.1623087
-0.56419516,1.7102563,0.98366326,3.174275
-0.56553143,1.7117468,0.98460716,3.182543
-0.5675283,1.7221643,0.9866296,3.1945627
-0.5700134,1.723609,0.9892124,3.2031076
-0.5721439,1.7282611,0.99318594,3.2113276
-0.5733208,1.7380074,0.999597,3.2234867
-0.5734029,1.7420073,1.0020831,3.2319238
-0.5772535,1.7473034,1.0036069,3.2441924
-0.57340515,1.7540748,1.0086399,3.2524688
-0.57621235,1.7581488,1.0114828,3.2643495
-0.57974,1.762125,1.0128449,3.2729363
-0.58097655,1.7721524,1.0172666,3.2849586
-0.586536,1.7764877,1.0155904,3.2935488
-0.58820224,1.7864938,1.0183727,3.3053153
-0.58681613,1.7871733,1.0227387,3.3137536
-0.5876903,1.7917451,1.0260204,3.3258061
-0.58776224,1.7969421,1.0289572,3.3340166
-0.58599705,1.8032001,1.0307319,3.3425772
-0.5856168,1.8056911,1.0332352,3.354577
-0.5857828,1.8066697,1.0364261,3.363206
-0.5897953,1.8118852,1.0415047,3.3748856
-0.59234124,1.8175052,1.0433027,3.3834314
-0.5905537,1.8233217,1.0476035,3.3952944
-0.59118235,1.8274192,1.0505857,3.4038975
-0.5937868,1.8297675,1.0524694,3.412129
-0.594626,1.837951,1.0553408,3.424155
-0.59662837,1.845235,1.0608569,3.4326503
-0.5988226,1.8502233,1.0638217,3.444592
-0.59918034,1.8564271,1.0679957,3.4530091
-0.60367054,1.8603315,1.0689687,3.4650223
-0.60653305,1.8647729,1.0698923,3.473548
-0.60764337,1.8674266,1.0755119,3.4855475
-0.6065072,1.869774,1.0785881,3.4943144
-0.6090717,1.8761028,1.0803485,3.5022554
-0.6085914,1.8766949,1.0837551,3.5143173
-0.6103513,1.8795037,1.0886128,3.5227242
-0.61271966,1.8906823,1.0944586,3.5347254
-0.613138,1.8936288,1.0969533,3.543031
-0.6140287,1.8978093,1.0987206,3.5551012
-0.6148562,1.900018,1.1026156,3.563658
-0.6154976,1.9076117,1.1064525,3.5756083
-0.61870205,1.9111685,1.1082428,3.584007
-0.6163093,1.9124624,1.1133178,3.5960548
-0.61598176,1.9154955,1.117201,3.6045172
-0.6188433,1.9186836,1.1231593,3.616506
-0.62208366,1.9210968,1.1235365,3.6249971
-0.62481934,1.9262106,1.1232679,3.633319
-0.6248719,1.9328098,1.1276116,3.6453795
-0.6270767,1.9368926,1.13077,3.6537826
-0.62957186,1.9406933,1.1333685,3.6658492
-0.6302482,1.94571,1.1353812,3.6742978
-0.6301815,1.9522307,1.1367494,3.6862333
-0.6298565,1.9557309,1.1394197,3.6947167
-0.6348179,1.9615701,1.146527,3.7066867
-0.6371903,1.9643039,1.1493566,3.7149785
-0.64019006,1.9680969,1.1518509,3.7234473
-0.64096016,1.9781301,1.1545805,3.7354853
-0.63925433,1.983651,1.1572226,3.7441595
-0.641464,1.9914522,1.1575674,3.7558866
-0.6417694,1.9960676,1.1612043,3.764521
-0.6451936,2.0049605,1.1670573,3.7765105
-0.64366746,2.0086396,1.1700312,3.784967
-0.6440929,2.0173643,1.1740319,3.7970328
-0.6451213,2.0222843,1.1769464,3.8052955
-0.64612675,2.0299573,1.1781093,3.8172543
-0.6499359,2.0346117,1.1789103,3.8257442
-0.65118945,2.0401838,1.185056,3.8377542
-0.6533907,2.0454423,1.1881515,3.8460178
-0.65334415,2.048429,1.1896125,3.8545444
-0.652441,2.0516305,1.1944051,3.8665981
-0.6550216,2.055733,1.1969938,3.8751106
-0.65721524,2.062453,1.197598,3.886876
-0.65918577,2.0642781,1.199433,3.8953316
-0.65821785,2.0691967,1.2026691,3.9074252
-0.6608736,2.0761523,1.20425,3.915787
-0.66121423,2.0794692,1.2063661,3.92419
-0.66059905,2.0840979,1.2109258,3.936226
-0.66082156,2.0886135,1.2136066,3.9448547
-0.65846825,2.0952413,1.2167416,3.956729
-0.6612187,2.0985873,1.2206037,3.9651268
-0.6696656,2.1079807,1.226564,3.9769444
-0.6698361,2.1126294,1.2291571,3.9855573
-0.6701767,2.1191916,1.2359544,3.9974563
-0.6711109,2.1257107,1.2382325,4.005985
