sep=,
Ang X,Ang Y,Ang Z,Tempo
-5.759718,-24.773846,1.2875403,2.5227969
-5.762973,-24.683353,1.2982948,2.5310197
-5.782203,-24.502127,1.3099642,2.543248
-5.8054276,-24.40086,1.3305279,2.5515456
-5.842323,-24.191175,1.3573917,2.5635443
-5.88066,-23.919598,1.3643535,2.571928
-5.930964,-23.487024,1.3599842,2.5804121
-6.0183306,-22.834002,1.3816583,2.592474
-6.045617,-22.546635,1.390849,2.600624
-6.0427437,-22.524576,1.4277728,2.6128216
-6.0516458,-22.498947,1.4518983,2.6211886
-6.073291,-22.44264,1.4718124,2.6333323
-6.102467,-22.311817,1.4592165,2.6417668
-6.189549,-21.683498,1.3688701,2.6539557
-6.2687197,-21.11968,1.2921662,2.6621225
-6.3796864,-20.23942,1.1841471,2.67419
-6.446026,-19.659216,1.1534189,2.6827047
-6.506648,-18.938866,1.1391748,2.694595
-6.528894,-18.517939,1.1458788,2.703023
-6.5420847,-18.250504,1.164064,2.7112856
-6.563394,-18.065811,1.2239108,2.7234964
-6.5780478,-18.032104,1.2753904,2.7318647
-6.6197667,-17.93208,1.3246517,2.7440326
-6.6733365,-17.599964,1.3180877,2.7523508
-6.740321,-16.889093,1.2810793,2.7642634
-6.75901,-16.523764,1.2719072,2.7726223
-6.7698207,-16.305319,1.2740939,2.7808795
-6.778271,-16.076622,1.2905564,2.7933254
-6.7810135,-16.005499,1.3091936,2.8014195
-6.7888203,-15.998846,1.3428154,2.8134768
-6.7888255,-16.008835,1.3690792,2.8219666
-6.79045,-16.043869,1.4082259,2.8339226
-6.7953286,-16.064749,1.4310124,2.8422182
-6.8054385,-15.913438,1.4402684,2.854352
-6.8140554,-15.849666,1.453076,2.8631253
-6.823219,-15.849429,1.4692591,2.8710985
-6.853649,-15.822722,1.4953259,2.8831127
-6.875485,-15.812957,1.5181242,2.8915255
-6.896777,-15.798335,1.5509275,2.9035022
-6.9126306,-15.738422,1.5691656,2.9118834
-6.930995,-15.582199,1.5817457,2.924062
-6.94299,-15.479706,1.5912161,2.9324696
-6.965658,-15.338792,1.6173031,2.94445
-6.986433,-15.282454,1.6428976,2.9528694
-7.016893,-15.280532,1.6901861,2.9648535
-7.0395947,-15.264124,1.7178667,2.9734292
-7.0637393,-15.241578,1.7511219,2.9854164
-7.0817676,-15.1901655,1.772695,2.9940972
-7.0949235,-15.056294,1.7811954,3.002229
-7.111653,-14.869797,1.7891331,3.0142896
-7.119926,-14.73127,1.7976295,3.0227113
-7.1389246,-14.497346,1.8040526,3.034781
-7.1625357,-14.390673,1.8162476,3.0429807
-7.1952057,-14.323147,1.8516449,3.0549948
-7.2161493,-14.255517,1.8702682,3.0635204
-7.2305884,-14.179989,1.8872713,3.0755439
-7.235176,-14.15857,1.9015566,3.0838835
-7.236124,-14.133555,1.9092679,3.092206
-7.2407746,-14.020276,1.8975197,3.104377
-7.253586,-13.848679,1.8710634,3.112603
-7.3004,-13.434576,1.8208866,3.1248932
-7.3143973,-13.175512,1.7922573,3.1331897
-7.326253,-12.980272,1.773938,3.1452906
-7.3229837,-12.914183,1.7781172,3.1536965
-7.331959,-12.871973,1.8074191,3.1658988
-7.3468146,-12.87378,1.8385963,3.1741922
-7.374137,-12.930283,1.8899949,3.1861742
-7.3933454,-12.966184,1.9237996,3.194634
-7.4149036,-12.892731,1.9390857,3.2066998
-7.41926,-12.704549,1.9260167,3.2149253
-7.4174356,-12.388691,1.8929621,3.2233527
-7.409448,-12.0129795,1.8633518,3.23552
-7.406441,-11.817666,1.8529513,3.244067
-7.3981094,-11.661174,1.8553292,3.2558706
-7.393834,-11.579084,1.8640423,3.2642927
-7.3894153,-11.542343,1.8841738,3.276306
-7.3936973,-11.546958,1.9064202,3.2847128
-7.3982835,-11.473883,1.9194238,3.2930245
-7.4022484,-11.392267,1.9388806,3.3051715
-7.4180965,-11.372496,1.9571652,3.31358
-7.4463778,-11.144437,1.9644182,3.3256526
-7.4434004,-10.958986,1.9588147,3.3340077
-7.443714,-10.791781,1.9603372,3.3458943
-7.4305625,-10.597446,1.9494873,3.354352
-7.3832607,-10.265263,1.915334,3.366313
-7.350097,-10.0611725,1.8944224,3.3749533
-7.313274,-9.837553,1.8693882,3.3831096
-7.2774067,-9.614179,1.8603265,3.3950505
-7.2681723,-9.562142,1.8749785,3.403636
-7.2744846,-9.585089,1.9155315,3.4156604
-7.289564,-9.645978,1.9493166,3.4239483
-7.322794,-9.77414,2.009581,3.4359355
-7.3575153,-9.848644,2.0556846,3.4447196
-7.400227,-9.810383,2.0987957,3.4563794
-7.405463,-9.6627865,2.1021385,3.4649355
-7.3903213,-9.429016,2.0962152,3.4768782
-7.3722625,-9.259982,2.0878515,3.4854283
-7.340977,-9.001663,2.0631392,3.4974275
-7.326383,-8.902372,2.0573876,3.505954
-7.327413,-8.874116,2.0659175,3.5141287
-7.333305,-8.818327,2.0785344,3.5262728
-7.3341756,-8.796108,2.0903552,3.5346427
-7.351015,-8.797922,2.1276007,3.54693
-7.3683505,-8.741838,2.1419978,3.5550628
-7.367137,-8.570834,2.1488361,3.5670605
-7.37005,-8.508591,2.1608152,3.5755234
-7.3820686,-8.4351635,2.1833568,3.587551
-7.381586,-8.385145,2.1926148,3.595792
-7.383773,-8.329812,2.205915,3.6042664
-7.3857174,-8.2088375,2.2189088,3.6163578
-7.3881893,-8.104715,2.2251463,3.6247056
-7.4077444,-8.004653,2.250685,3.6368876
-7.4170146,-7.9313693,2.2692232,3.645252
-7.426678,-7.757478,2.285174,3.657401
-7.4413447,-7.6627936,2.2987237,3.6656115
-7.4559407,-7.314868,2.3065267,3.678121
-7.4542227,-7.0782723,2.3008873,3.6861882
-7.4661465,-6.852675,2.317562,3.6982129
-7.4917407,-6.7275896,2.3348548,3.7065935
-7.526113,-6.6276035,2.3703802,3.718528
-7.550515,-6.5968857,2.3984754,3.7269144
-7.583261,-6.45994,2.4194922,3.735343
-7.621892,-6.271583,2.4592838,3.7475307
-7.6657534,-6.0517035,2.4899247,3.7558153
-7.742333,-5.617722,2.5330858,3.7678823
-7.791499,-5.435729,2.5688257,3.7761574
-7.8461394,-5.324563,2.6295922,3.7881513
-7.884234,-5.292006,2.6744578,3.7966025
-7.9197435,-5.272166,2.715437,3.8049018
-7.968301,-5.2191424,2.7632158,3.8169796
-8.018228,-5.018797,2.779584,3.8254528
-8.079335,-4.723418,2.790937,3.8374968
-8.130845,-4.394931,2.7988844,3.8495133
-8.159157,-4.1941247,2.8008268,3.8578627
-8.166768,-4.1112747,2.8098817,3.8663063
-8.190595,-3.9758465,2.8315122,3.8785603
-8.220079,-3.8544254,2.85311,3.8867562
-8.276971,-3.7318099,2.9000368,3.8988326
-8.345328,-3.5224917,2.9277353,3.9071193
-8.39487,-3.358527,2.9484386,3.9155471
-8.472202,-3.113521,2.9719265,3.9275775
-8.553724,-2.8004968,2.977575,3.9360697
-8.633302,-2.4434264,2.9865932,3.948049
-8.700379,-2.161477,3.0014098,3.956331
-8.835745,-1.5843606,3.0463536,3.9684362
-8.916981,-1.2642853,3.093333,3.9769838
-9.014372,-0.91364145,3.175567,3.988926
-9.075448,-0.7354368,3.2286017,3.9975486
-9.129192,-0.6214504,3.297255,4.0094175
-9.167231,-0.5748746,3.340763,4.017956
-9.195301,-0.56867266,3.3750918,4.0260096
-9.239684,-0.5865157,3.4093127,4.0381637
-9.295601,-0.5124588,3.428483,4.050196
-9.336217,-0.43850365,3.4336846,4.0587683
-9.38549,-0.31972414,3.430559,4.067049
-9.458676,-0.11207801,3.4255166,4.0791454
-9.501338,0.032283932,3.413985,4.0876045
-9.544933,0.20047767,3.406622,4.0995307
-9.558567,0.25098643,3.407405,4.107896
-9.551808,0.2325859,3.411747,4.116169
-9.610411,0.3826783,3.4150188,4.128572
-9.643884,0.45729217,3.421551,4.1403704
-9.705282,0.60110295,3.4256175,4.148889
-9.815522,0.8954651,3.4221811,4.160845
-9.868861,1.0280337,3.427408,4.1693835
-9.929127,1.1569856,3.442569,4.181384
-9.963305,1.2262794,3.4492717,4.1898537
-9.967564,1.2068582,3.4573832,4.1980896
-9.990207,1.1846446,3.4687793,4.2101955
-10.042743,1.2726773,3.4711246,4.218558
-10.095603,1.362953,3.4717286,4.230898
-10.128241,1.4132473,3.4709165,4.23906
-10.131417,1.362782,3.478129,4.250981
-10.127661,1.3052608,3.4831033,4.2595286
-10.134583,1.2474439,3.4873638,4.2713213
-10.135736,1.2103628,3.4866955,4.2797112
-10.144449,1.1899651,3.4890213,4.2881303
-10.170449,1.1973357,3.4910307,4.3002377
-10.165214,1.150408,3.491096,4.308676
-10.1456,1.0362321,3.4975095,4.320639
-10.126514,0.92124724,3.5089252,4.329343
-10.12872,0.82274324,3.5231006,4.3411217
-10.121438,0.7355237,3.5310779,4.349518
-10.09415,0.57328355,3.5456352,4.361686
-10.061357,0.4196139,3.5578978,4.369906
-10.029426,0.22583744,3.5736833,4.378621
-9.970923,-0.14751127,3.5994995,4.3902907
-9.922188,-0.56247085,3.6157627,4.398791
-9.926872,-0.90374506,3.6369345,4.410805
-9.92667,-1.0822531,3.6360075,4.4191184
-9.892702,-1.4210474,3.6259966,4.4312725
-9.860657,-1.6424084,3.6084697,4.4396586
-9.818623,-1.8790071,3.5854335,4.448246
-9.736057,-2.268646,3.547868,4.460023
-9.668945,-2.5930166,3.521712,4.4684005
-9.559912,-3.169302,3.499199,4.4803653
-9.472904,-3.794315,3.492635,4.488972
-9.406819,-4.769996,3.4964092,4.5009604
-9.368552,-5.211264,3.4896028,4.5094757
-9.3120165,-5.643548,3.4644566,4.521388
-9.272676,-5.9558444,3.4512239,4.5298553
-9.224884,-6.341712,3.4405663,4.5417447
-9.194379,-6.6408243,3.4395204,4.5502725
-9.144499,-7.176089,3.449094,4.562434
-9.124632,-7.602217,3.4695952,4.570608
-9.118807,-8.12087,3.5076582,4.579186
-9.091927,-8.526989,3.533602,4.5910573
-9.076294,-8.753985,3.54174,4.5995336
-9.062461,-9.172851,3.5557406,4.6117563
-9.052145,-9.497525,3.5635476,4.619868
-9.0110855,-10.045218,3.5592096,4.6318107
-8.976518,-10.469685,3.552045,4.6404037
-8.955523,-11.098654,3.5599022,4.6523767
-8.950172,-11.544258,3.5771115,4.660867
-8.947734,-12.196699,3.6153333,4.672803
-8.937595,-12.663901,3.6366527,4.681424
-8.918856,-13.333448,3.6565833,4.6932216
-8.891927,-13.822367,3.6604078,4.70187
-8.85799,-14.098218,3.638748,4.710167
-8.822756,-14.392456,3.6164732,4.72223
-8.803404,-14.650681,3.605874,4.7305026
-8.78185,-14.984201,3.5989156,4.7425523
-8.761138,-15.224823,3.586769,4.7510133
-8.713999,-15.662615,3.5591202,4.763047
-8.670886,-15.987445,3.5360227,4.77147
-8.607874,-16.39607,3.4945805,4.7834625
-8.55247,-16.731113,3.4636934,4.7918015
-8.510211,-16.95157,3.4297588,4.8001184
-8.429028,-17.306467,3.3561995,4.8125005
-8.360918,-17.6867,3.3070626,4.820699
-8.279693,-18.223894,3.264304,4.8325753
-8.228838,-18.570799,3.2436616,4.8411283
-8.166433,-19.076445,3.2168105,4.853147
-8.13354,-19.383558,3.1993873,4.8614054
-8.092124,-19.622635,3.1606987,4.8734827
-8.066275,-19.772682,3.1275094,4.8819633
-8.02935,-19.975597,3.0957034,4.8902946
-7.9732723,-20.311954,3.0463367,4.9023585
-7.9369926,-20.600786,3.0107753,4.910785
-7.8891807,-21.074476,2.9703856,4.9226985
-7.8535695,-21.459436,2.9439347,4.931149
-7.810603,-22.03793,2.9143624,4.9430614
-7.7806635,-22.45075,2.8879128,4.9516106
-7.7495975,-22.900269,2.867422,4.9598694
-7.7055564,-23.574389,2.829082,4.97192
-7.66827,-24.023985,2.8016737,4.9802876
-7.6167297,-24.610348,2.7499597,4.992425
-7.5816183,-24.879923,2.705786,5.0009303
-7.527712,-25.23565,2.6444523,5.013116
-7.494131,-25.519892,2.6134448,5.0214276
-7.451286,-25.956821,2.5754194,5.033329
-7.422476,-26.343586,2.5489979,5.041953
-7.391286,-26.919926,2.5269225,5.053792
-7.3782935,-27.317284,2.5137882,5.0626245
-7.367718,-27.801455,2.4958658,5.074223
-7.3549886,-28.144468,2.4814014,5.0827246
-7.3425565,-28.439741,2.46669,5.0910196
-7.3339443,-28.766562,2.4412384,5.103063
-7.329438,-28.952589,2.4176593,5.111685
-7.3249717,-29.212322,2.3942597,5.123571
-7.324139,-29.407766,2.3778224,5.131989
-7.3337536,-29.715273,2.357501,5.143922
-7.340625,-29.962399,2.3504937,5.1523776
-7.3455935,-30.34082,2.3400855,5.164282
-7.350177,-30.608488,2.3348856,5.1728745
-7.3565397,-30.91063,2.326969,5.1848636
-7.3596845,-31.064356,2.3170922,5.1933737
-7.352888,-31.302689,2.2939034,5.2053576
-7.3434567,-31.511927,2.2731655,5.213799
-7.3329954,-31.752436,2.2490802,5.2220764
-7.322514,-32.08997,2.2180185,5.234168
-7.3233004,-32.293354,2.2031791,5.2425447
-7.3341227,-32.57197,2.1892383,5.2545514
-7.3436174,-32.73171,2.1844625,5.2631097
-7.357771,-32.849384,2.1833537,5.274849
-7.36575,-32.85271,2.179968,5.283351
-7.372105,-32.745834,2.1671114,5.29529
-7.37907,-32.613407,2.1520061,5.3038216
-7.400621,-32.411552,2.1505177,5.31211
-7.487312,-31.881323,2.1935792,5.324203
-7.575661,-31.38077,2.2391555,5.332617
-7.616296,-31.10929,2.2606409,5.340886
-7.639381,-31.259592,2.287417,5.3528986
-7.661627,-31.410624,2.2979069,5.3649015
-7.6734943,-31.572115,2.3079033,5.37349
-7.664223,-31.950518,2.3013818,5.3854427
-7.6296725,-32.37636,2.285272,5.3938117
-7.5772104,-32.84652,2.256858,5.4022384
-7.5017567,-33.528263,2.2253172,5.414225
-7.4416924,-34.056263,2.1995482,5.42276
-7.368845,-34.847385,2.1638796,5.434745
-7.319407,-35.393288,2.1375806,5.443113
-7.276581,-36.16399,2.1011865,5.4550285
-7.238463,-36.728783,2.062976,5.463745
-7.1751747,-37.38028,2.004175,5.4719644
-7.110805,-38.389767,1.9063262,5.4840117
-7.087664,-39.146862,1.8373224,5.492583
-7.134504,-40.11405,1.7607821,5.504474
-7.202301,-40.666393,1.7155439,5.5131736
-7.2864065,-41.29184,1.6536796,5.52495
-7.3342013,-41.712173,1.6098815,5.533474
-7.373338,-42.303196,1.5487124,5.5454235
-7.431132,-42.69421,1.5087179,5.5539317
-7.529054,-43.26311,1.4446867,5.5656424
-7.618124,-43.637245,1.4124901,5.5741334
-7.798953,-44.095947,1.3967344,5.586249
-7.893159,-44.389793,1.3880149,5.594755
-8.01501,-44.59848,1.389627,5.6030445
-8.133319,-44.857025,1.3967954,5.6149497
-8.195922,-45.00014,1.3903688,5.623422
-8.300118,-45.170956,1.3965459,5.635469
-8.360777,-45.26823,1.4028654,5.6437693
-8.44046,-45.42265,1.41643,5.6557713
-8.503046,-45.54878,1.4248466,5.6643267
-8.588059,-45.704746,1.4358195,5.676262
-8.651215,-45.7838,1.4433528,5.684821
-8.723419,-45.85074,1.4610898,5.6970544
-8.771615,-45.87668,1.4719778,5.7051306
