sep=,
Ang X,Ang Y,Ang Z,Tempo
-0.04267984,0.028939787,-0.054580875,0.43021706
-0.043978296,0.028971275,-0.05804086,0.44254586
-0.048179634,0.029038493,-0.0580549,0.4507846
-0.049653675,0.025636384,-0.061269097,0.4627392
-0.048770282,0.025422648,-0.062702686,0.47118747
-0.04845968,0.021449707,-0.06390474,0.48323146
-0.05290177,0.02239475,-0.06725565,0.49166563
-0.052536264,0.024002258,-0.06977535,0.49988213
-0.05704467,0.024549622,-0.069187455,0.5119975
-0.060670897,0.026657684,-0.069827914,0.5203774
-0.060618818,0.029273994,-0.0750756,0.53249705
-0.061803453,0.028793264,-0.0749551,0.5409979
-0.06283087,0.027818229,-0.07631408,0.5528747
-0.06578437,0.02779658,-0.07844736,0.5613602
-0.06515765,0.02700406,-0.07756477,0.5734991
-0.06655449,0.025209146,-0.08016009,0.5818755
-0.06600204,0.024288112,-0.08195642,0.59021986
-0.07220821,0.028897163,-0.08378922,0.60220695
-0.070440225,0.027148746,-0.08582509,0.6104957
-0.08054163,0.02927289,-0.09026368,0.622606
-0.07625175,0.027082562,-0.09176901,0.6309264
-0.08570448,0.032035403,-0.0955674,0.6430751
-0.082627445,0.033727225,-0.09683086,0.65152806
-0.09357959,0.023585577,-0.09836483,0.6634848
-0.09053827,0.026293233,-0.099972375,0.67179835
-0.09185559,0.015167912,-0.10117627,0.6837474
-0.08546862,0.01819384,-0.10005768,0.69235176
-0.090197064,0.02208576,-0.10442662,0.7005242
-0.084581666,0.023668766,-0.11020563,0.7127345
-0.0891173,0.022014145,-0.11332629,0.7210425
-0.08569248,0.017796652,-0.1148864,0.733042
-0.085379526,0.020845316,-0.119115055,0.7452198
-0.08605636,0.018516786,-0.12231609,0.75369036
-0.08782834,0.020115228,-0.124104746,0.7618953
-0.08668629,0.013780501,-0.12704608,0.7741052
-0.08702788,0.0154619515,-0.12680037,0.7825248
-0.08891469,0.014857954,-0.12862235,0.79463553
-0.09344931,0.018253062,-0.128773,0.80279255
-0.09419489,0.017350743,-0.13295558,0.81121516
-0.093004815,0.019428814,-0.13546643,0.82328093
-0.0962562,0.018254891,-0.13551822,0.8317348
-0.09777929,0.023524892,-0.13629383,0.84386003
-0.10116313,0.017846737,-0.13787533,0.85214925
-0.1017974,0.019707788,-0.13898557,0.8640457
-0.10563168,0.022627883,-0.14141354,0.8727215
-0.1074995,0.02009885,-0.14508836,0.88460296
-0.109466515,0.019601837,-0.1476398,0.8930196
-0.11064991,0.020381292,-0.15069063,0.905144
-0.11198494,0.022821544,-0.1527983,0.91358924
-0.11267583,0.023841124,-0.15210533,0.92550963
-0.11190669,0.021866579,-0.15590324,0.9338219
-0.110182926,0.017241837,-0.15875578,0.9459189
-0.111456014,0.018184613,-0.15900622,0.95449334
-0.11344213,0.018071713,-0.16081846,0.96635514
-0.113501936,0.021299137,-0.16047955,0.9748214
-0.114851,0.021921,-0.16399023,0.9831602
-0.118375145,0.020200761,-0.16522567,0.99520934
-0.11959554,0.024755055,-0.16542816,1.0036901
-0.12166077,0.024151394,-0.17182508,1.0155199
-0.12020007,0.022933196,-0.1744073,1.0241922
-0.123144604,0.021408983,-0.17762758,1.0359715
-0.12592809,0.02394041,-0.17895573,1.044528
-0.12839076,0.025612231,-0.17989358,1.0527637
-0.13377438,0.023501532,-0.18418056,1.0648766
-0.13417943,0.022948023,-0.18271938,1.0734142
-0.13507049,0.022061726,-0.18079756,1.0852153
-0.13345894,0.016867556,-0.18343602,1.0938313
-0.13936894,0.024061488,-0.18581401,1.1056926
-0.14153583,0.030443687,-0.18760847,1.1142012
-0.14651923,0.03205033,-0.18688902,1.1262562
-0.14324707,0.02999036,-0.18790585,1.1347349
-0.1466888,0.027761571,-0.18786617,1.1431348
-0.14958121,0.032249566,-0.18957567,1.1549983
-0.15147436,0.031823725,-0.19265932,1.163506
-0.15088585,0.037575833,-0.19481587,1.1754367
-0.15130256,0.036514655,-0.19903721,1.1838278
-0.15369877,0.038216956,-0.1996027,1.1958025
-0.15795135,0.037348293,-0.19910806,1.2041998
-0.1579351,0.038983725,-0.20117085,1.2162467
-0.15970956,0.037138652,-0.20481783,1.2248862
